col0,col1,col2,col3
Yeovil Town F.C.,United Kingdom,Yeovil Town Football Club,Huish Park
Glentoran F.C.,United Kingdom,Glentoran Football Club,The Oval
Aston Villa F.C.,United Kingdom,Aston Villa Football Club,Villa Park
Athletic Club,Spain,Athletic Club,San Mamés Stadium
Leeds United F.C.,United Kingdom,Leeds United Football Club,Elland Road
Rochdale A.F.C.,United Kingdom,Rochdale Association Football Club,Spotland Stadium
Brighton & Hove Albion F.C.,United Kingdom,Brighton & Hove Albion Football Club,Falmer Stadium
Huddersfield Town A.F.C.,United Kingdom,Huddersfield Town Association Football Club,John Smith's Stadium
Stevenage F.C.,United Kingdom,Stevenage Football Club,Broadhall Way
Plymouth Argyle F.C.,United Kingdom,Plymouth Argyle Football Club,Home Park
Torquay United F.C.,United Kingdom,Torquay United Football Club,Plainmoor
Chester City F.C.,United Kingdom,Chester City Football Club,Deva Stadium
Scunthorpe United F.C.,United Kingdom,Scunthorpe United Football Club,Glanford Park
Southport F.C.,United Kingdom,Southport Football Club,Haig Avenue
Gillingham F.C.,United Kingdom,Gillingham Football Club,Priestfield Stadium
Margate F.C.,United Kingdom,Margate Football Club,Hartsdown Park
Burton Albion F.C.,United Kingdom,Burton Albion Football Club,Pirelli Stadium
Chesterfield F.C.,United Kingdom,Chesterfield Football Club,Proact Stadium
Ebbsfleet United F.C.,United Kingdom,Ebbsfleet United Football Club,Stonebridge Road
Tranmere Rovers F.C.,United Kingdom,Tranmere Rovers Football Club,Prenton Park
Mansfield Town F.C.,United Kingdom,Mansfield Town Football Club,Field Mill
Shrewsbury Town F.C.,United Kingdom,Shrewsbury Town Football Club,New Meadow
Fleetwood Town F.C.,United Kingdom,Fleetwood Town Football Club,Highbury Stadium
