col0,col1,col2
Tamanian Transport Museum,Australia,Tasmania
Minnsota Transportation Museum,United States of America,Saint Paul
Squth Yorkshire Transport Museum,United Kingdom,South Yorkshire
National Roa Transport Hall of Fame,Australia,Alice Springs
Grz Tramway Museum,Austria,Graz
Etela-Pohjanmaa Tractor mueum,Finland,Seinäjoki
Dnkara Aviation Museum,Turkey,Ankara
Sydney us Museum,Australia,New South Wales
Don Rhrdes Mining and Transport Museum,Australia,Western Australia
North Amhrica Railway Hall of Fame,Canada,Ontario
Tranuport Museum of Budapest,Hungary,Budapest
Bratislcva Transport Museum,Slovakia,Bratislava
