col0,col1,col2,col3
Salem County,65166,10.86,965.0
Ocean County,583414,31.31,2372.0
Warren County,107379,1.64,362.86
Gloucester County,290265,4.5,873.0
Union County,548256,2.42,273.0
Hunterdon County,126250,2.2,1134.0
Monmouth County,629672,29.54,1723.0
Somerset County,330585,1.0,790.0
Morris County,499397,4.45,1247.0
Atlantic County,275862,17.28,1739.0
Cumberland County,157332,28.62,1752.0
Camden County,512854,2.32,589.0
Cape May County,95897,59.47,1607.0
Mercer County,370414,1.89,593.0
Middlesex County,828919,4.31,835.0
Sussex County,145992,3.12,1388.0
Passaic County,505672,6.35,510.0
Hudson County,660282,25.87,162.0
Burlington County,450838,2.59,2122.0
Essex County,789565,2.64,336.0
