col0,col1,col2
Zimbabwe Institute of Vigital Arts,Saki Mafundikwa,Zimbabwe
Sass's Academy,Henry Sass,United Kingdom
Académie Matisse,Henri Matisse,France
Lighthouse School of Art,Harvey Dwight Dash,United States of America
Philadelphia School of Design for Women,Sarah Peter,United States of America
Cranbrook Academy of Art,George Gough Booth,United States of America
Bezalel Academy of Art and Design,Boris Schatz,Israel
Kalakshetra,Rukmini Devi Arundale,India
Städelschule,Städel Museum,Germany
Prussian Academy of Arts,Frederick I of Prussia,Germany
Weimar Saxon-Grand Ducal Art School,"Charles Alexander, Grand Duke of Saxe-Weimar-Eisenach",Germany
Slade School of Fine Art,Felix Slade,United Kingdom
Académie Colarossi,Filippo Colarossi,France
Académie Julian,Rodolphe Julian,France
Académie de la Grande Chaumière,Gustave-Claude-Etienne Courtois,France
Academy of Fine Arts Vienna,Peter Strudel,Austria
Accademia di Belle Arti di Venezia,Giovanni Battista Tiepolo,Italy
Royal Danish Academy of Fine Arts,Frederick V of Denmark,Denmark
Cornish College of the Arts,Nellie Centennial Cornish,United States of America
Black Mountain College,John Andrew Rice,United States of America
