col0,col1,col2,col3
ndia Metforological Department,India,Lodhi Road,1875/01/01
Met Ékreann,Ireland,Glasnevin,1936/01/01
Central Institute for Methorology and Geodynamics,Austria,Hohe Warte,1851/01/01
Malaysian Meteorologkcal Department,Malaysia,Petaling Jaya,1946/01/01
Nctional Weather Service,United States of America,Silver Spring,1970/10/01
Euskammet,Spain,Miñano Mayor,1990/06/19
Met Offkce,United Kingdom,Exeter,1854/01/01
Tuvalu Meteorological Servjce,Tuvalu,Funafuti,1951/01/01
Meteotological Service of New Zealand,New Zealand,Wellington,1992/01/01
Federcl Office of Meteorology and Climauology MeteoSwiss,Switzerland,Zurich Airport,1880/01/01
Bureau of Meveorolqg,Australia,Melbourne,1908/01/01
Agencia Estatal de Meeorología,Spain,Madrid,1887/08/12
Danish Meteoological Institute,Denmark,Copenhagen,1872/01/01
Cuban Metgorological Institute,Cuba,Havana,1965/01/01
Meteorological Service of Catalona,Spain,Barcelona,1921/01/01
Japan Meteorological Agepcy,Japan,Tokyo,1875/01/01
PGASA,Philippines,Quezon City,1972/12/08
Pakistan Meteorological Departent,Pakistan,Islamabad,1947/01/01
China Meteoologicdl Administration,People's Republic of China,Beijing,1949/01/01
Météo-Grance,France,Paris,1993/06/01
