col0,col1,col2,col3
Haus der Natur Salzburg,Austria,1924-01-01,Salzburg
Science Museum of Minnesota,United States of America,1907-01-01,Saint Paul
Reuben H. Fleet Science Center,United States of America,1973-01-01,San Diego
Museo de Ciencias Naturales de Álava,Spain,1986-01-01,Vitoria-Gasteiz
Astronomical Observatory of Abruzzo,Italy,1893-01-01,Teramo
Earth Explorer,Belgium,2004-05-01,Ostend
MHNN,Switzerland,1835-01-01,Canton of Neuchâtel
Papiliorama,Switzerland,1988-01-01,Canton of Fribourg
Aathal Dinosaur Museum,Switzerland,1993-01-01,canton of Zürich
Conservatory and Botanical Garden of the City of Geneva,Switzerland,1817-01-01,Canton of Geneva
Museu de les Ciències Príncipe Felipe,Spain,2000-01-01,Valencia
Valladolid Science Museum,Spain,2003-01-01,Valladolid
Mathematikum,Germany,2002-11-19,Gießen
Città della Scienza,Italy,1987-01-01,Naples
Astronomical Observatory of Capodimonte,Italy,1807-01-29,Naples
Discovery Centre,Canada,1990-01-01,Halifax
Science World,Canada,1977-01-01,British Columbia
Ontario Science Centre,Canada,1969-09-26,Ontario
