col0,col1,col2
Northeast Classic Car Museum,New York,1997-01-01
Forney Transportation Museum,Colorado,1961-01-01
National Automobile Museum,Nevada,1989-01-01
America's Car Museum,Washington,2012-06-02
Automotive Hall of Fame,Michigan,1939-10-18
Walter P. Chrysler Museum,Michigan,1999-10-05
Porsche Museum,Stuttgart,1976-01-01
Elliott Museum,Florida,1961-01-01
Daytona 500 Experience,Florida,1996-01-01
Tampa Bay Automobile Museum,Florida,2005-03-19
Museo Nazionale dell'Automobile,Turin,1957-01-01
Museum of Motorisation in Poznań,Poznań,1996-09-20
Estrella Warbird Museum,California,1992-01-01
Blackhawk Museum,California,1988-01-01
Petersen Automotive Museum,Los Angeles,1994-01-01
Bornholm Automobilmuseum Aakirkeby,Bornholm Regional Municipality,1989-05-05
Automobile Museum of Ylämylly,Liperi,1979-01-01
Key Museum,İzmir Province,2015-05-06
Museum of Automobiles,Morrilton,1964-01-01
Vintage Grill & Car Museum,Texas,2015-01-01
