col0,col1,col2,col3
Hangvar parish,Hangvar District,Hangvar socken,Gotland Municipality
Havdhem parish,Havdhem District,Eke parish,Gotland Municipality
Hemsö parish,Hemsö,Högsjö församling,Härnösand municipality
Vaksala församling,Vaksala,Vaksala socken,Uppsala Municipality
Uppsala Cathedral Assembly,Uppsala domkyrkodistrikt,Helga Trefaldighet,Uppsala Municipality
Vasa parish,Johannebergs församling,Domkyrkoförsamlingen in Göteborg,Gothenburg Municipality
Heds,Hed,Heds socken,Skinnskatteberg Municipality
Rytterne församling,Rytterne,Rytterne socken,Västerås Municipality
Ekeby parish,Ekeby,"Ekeby socken, Scania",Bjuv Municipality
Egby parish,Egby,Egby socken,Borgholm Municipality
Ekeby parish,Ekeby,"Ekeby socken, Östergötland",Boxholm Municipality
Ekeberga parish,Ekeberga,Ekeberga socken,Lessebo Municipality
Eftra parish,Eftra,Eftra socken,Falkenberg Municipality
Ekebyborna parish',Ekebyborna,Ekebyborna socken,Motala Municipality
Ekeby parish,Ekeby,"Ekeby socken, Närke",Kumla Municipality
Eggvena parish,Eggvena,Eggvena socken,Herrljunga Municipality
Eggby parish,Eggby-Istrums parish,Eggby socken,Skara Municipality
Eggby-Istrums parish,Eggby-Öglunda parish,Eggby parish,Skara Municipality
Eda parish,Bogen,Eda socken,Eda Municipality
Ekby parish,Ekby,Ekby socken,Mariestad Municipality
