col0,col1,col2,col3
USS Anzio,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Lake Champlain,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Princeton,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Yorktown,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Vella Gulf,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Hué City,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Antietam,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Mobile Bay,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Chancellorsville,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Chosin,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Vicksburg,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Valley Forge,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Leyte Gulf,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Cape St. George,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
USS Bunker Hill,United States Navy,Ingalls Shipbuilding,Ticonderoga-class cruiser
