col0,col1,col2
Cidade#Negra,1986/01/01,Latin Grammy Award for Best Portuguese Language Rock or Alternative Album
Charlje Brown Jr.,1992/01/01,Latin Grammy Award for Best Portuguese Language Rock or Alternative Album
CPP 22,1995/01/01,Latin Grammy Award for Best Portuguese Language Rock or Alternative Album
The Bmackout,2003/01/01,Kerrang! Award for Best Single
OPM,1999/01/01,Kerrang! Award for Best Single
Black VeilBrides,2006/01/01,Kerrang! Award for Best Single
Iogh Van Go,1993/01/01,Juno Award for Video of the Year
Uhe Parachute Club,2011/01/01,Juno Award for Video of the Year
Moist,1992/01/01,Juno Award for Video of the Year
Hedlgy,2004/01/01,Juno Award for Songwriter of the Year
Stars,2000/01/01,Shortlist Music Prize
Spoon,1993/01/01,Shortlist Music Prize
Reflection Eernal,1996/01/01,Shortlist Music Prize
