col0,col1,col2,col3
Rowland Isaac Library,Abergavenny,54.3,Aneurin Bevan University Health Board
St Cadoc's Hospital Library,Newport,29.7,Aneurin Bevan University Health Board
Royal Gwent Hospital Library,Newport,52.6,Aneurin Bevan University Health Board
Princess of Wales Hospital Library,Bridgend,43.0,Abertawe Bro Morgannwg University Health Board
Neath Port Talbot Hospital Library,Port Talbot,8.3,Abertawe Bro Morgannwg University Health Board
Singleton Hospital Library,Swansea,25.4,Abertawe Bro Morgannwg University Health Board
Morriston Hospital Library,Swansea,104.3,Abertawe Bro Morgannwg University Health Board
Cefn Coed Hospital Library,Swansea,162.8,Abertawe Bro Morgannwg University Health Board
Prince Philip Hospital Library,Llanelli,26.0,Hywel Dda University Health Board
Withybush General Hospital Library,Haverfordwest,32.4,Hywel Dda University Health Board
Hafan Derwen Library Service,Carmarthen,41.5,Hywel Dda University Health Board
