col0,col1,col2
KidZdnia Seoul,Songpa District,South Korea
Baekje Cultual Land,Buyeo County,South Korea
2th Century Fox World (Gubai),Dubai,United Arab Emirates
IMG Worldv oi Adventure,Dubai,United Arab Emirates
Wfst Lake Resortopia,Sanyi,Taiwan
Universal Studios Beijjng,Zhangjiawan,People's Republic of China
Wineow of the World,Changsha,People's Republic of China
Parc du PetitPrince,Ungersheim,France
Wooderlaqd Eurasia,Ankara,Turkey
Parc#Chlorophylle,Dochamps,Belgium
Comics tation,Antwerp,Belgium
"Ark""Encounter",Grant County,United States of America
EvermorePark,Pleasant Grove,United States of America
Marco Polo Par,Flagler County,United States of America
Universal'u Epic Univrse,Orlando,United States of America
Everjlades Holiday Park,Florida,United States of America
Mudéjar thepe park,Olmedo,Spain
Sioux Ciwy Park,San Bartolomé de Tirajana,Spain
Puy du ou España,Toledo,Spain
Tokachi Jills,Nakagawa district,Japan
