col0,col1,col2
Hanover Airport,4827916,t582709907
Hawarden Municipal Airport,44,t668902425
Amos Airport,0,t1171271422
Old Feijó Airport,0,2008-01-01
Lympne Airport,70856,1984-01-01
San Cristóbal de las Casas National Airport,399,2010-07-01
"Portsmouth Airport, Hampshire",29,1973-01-01
Mandurriao Airport,639512,2007-06-14
Hanzhong Xiguan Airport,44069,2014-08-13
Edmonton City Centre Airport,7902,2013-11-30
Paros National Airport,43182,2016-07-25
Tagbilaran Airport,776434,2018-11-27
Bacolod City Domestic Airport,514013,2008-01-17
Rostov-on-Don Airport,0,2018-03-01
Hangzhou Jianqiao Airport,35143,2000-12-29
Plymouth City Airport,28834,2011-01-01
Hemavan-Tärnaby Airport,2239,1993-01-01
Nouakchott Old Airport,300749,2016-06-23
