col0,col1,col2,col3
Draco and the Malfoys,sibling duo,Draco Malfoy,2004-01-01
The Parselmouths,rock band,parseltongue,2004-01-01
Moheener Ghoraguli,rock band,Jibanananda Das,1975-01-01
Hantaoma,rock band,ghost,2004-01-01
Seigmen,rock band,seigmenn,1989-01-01
Harry and the Potters,rock band,Harry Potter,2002-01-01
Xiu Xiu,rock band,Xiu Xiu: The Sent Down Girl,2002-01-01
Draco and the Malfoys,rock band,Draco Malfoy,2004-01-01
Tesla,rock band,Nikola Tesla,1981-01-01
Southern All Stars,rock band,Fania All-Stars,1974-01-01
Dahmer,rock band,Jeffrey Dahmer,1995-01-01
Ministry of Magic,rock band,Ministry of Magic,2007-01-01
Rivendell,rock band,Rivendell,1998-01-01
Ravenhill,rock band,Leonard Ravenhill,2009-01-01
