col0,col1,col2,col3
Adachi Ward fourth junior high school,lower secondary school in Japan,Japan,Adachi-ku
Chofu-Daisan Junior High School,lower secondary school in Japan,Japan,Chōfu
Mitsuke City Minami Junior High School,lower secondary school in Japan,Japan,Mitsuke
Ichinoseki Daiichi Senior High School,Japanese upper secondary school,Japan,Ichinoseki
Ichikawa City 8th Junior High School,lower secondary school in Japan,Japan,Ichikawa
Misaki Junior High School,lower secondary school in Japan,Japan,Misaki
Ichinoseki Daiichi Senior High School,lower secondary school in Japan,Japan,Ichinoseki
Misaki Junior High School,middle school,Japan,Misaki
Bunkyo Daisan Junior High School,lower secondary school in Japan,Japan,Bunkyō-ku
Hongoudai Junior High School,lower secondary school in Japan,Japan,Bunkyō-ku
Settsu City Daiichi Junior High School,lower secondary school in Japan,Japan,Settsu
Yahiko Junior High School,lower secondary school in Japan,Japan,Yahiko
