col0,col1,col2,col3
Croatian Peasant Party,centrism,1904-01-01,Yugoslavia
New Left Croatia,Left wing politics in Croatia,2016-12-18,Croatia
Milan Bandić 365 - The Party of Labour and Solidarity,centrism,2015-01-01,Croatia
People's Party - Reformists,centrism,2014-01-01,Croatia
Bridge of Independent Lists,centrism,2012-01-01,Croatia
Croatian Sustainable Development,centrism,2013-10-29,Croatia
Youth Action,centrism,2005-02-22,Croatia
Croatian People's Party – Liberal Democrats,centrism,1990-10-13,Croatia
Croatian Peasant Party,centrism,1904-01-01,Croatia
Human Blockade,syncretic politics,2011-01-01,Croatia
Democrats,centre-left,2018-10-20,Croatia
Civic Liberal Alliance,centre-left,2017-07-09,Croatia
Forward Croatia-Progressive Alliance,centre-left,2015-01-01,Croatia
Croatian Labourists – Labour Party,centre-left,2010-03-31,Croatia
Istrian Democratic Assembly,centre-left,1990-02-14,Croatia
