col0,col1,col2,col3
Skatelöv,Alvesta Municipality,Skatelöv parish,Sweden
Östra Vingåker,Katrineholm Municipality,Östra Vingåkers församling,Sweden
Örebro Olaus Petri,Örebro Municipality,Örebro Olaus Petri parish,Sweden
Västra Vingåker,Vingåker Municipality,Västra Vingåkers församling,Sweden
Västerljung,Trosa Municipality,Västerljungs församling,Sweden
Torshälla,Eskilstuna Municipality,Torshälla parish,Sweden
Stora Mellösa,Örebro Municipality,"Stora Mellösa, Närke",Sweden
Rinkaby,Örebro Municipality,Rinkaby parish,Sweden
Näshulta,Eskilstuna Municipality,Näshulta församling,Sweden
Längbro,Örebro Municipality,Längbro församling,Sweden
Lindesberg,Lindesberg Municipality,Lindesberg congregation,Sweden
Lerbäck,Askersund Municipality,Lerbäcks parish,Sweden
Hällefors,Hällefors Municipality,Hällefors parish,Sweden
Habo District,Habo Municipality,Habo Parish,Sweden
Gustav Adolf District,Habo Municipality,Gustav Adolf parish,Sweden
Grythyttan,Hällefors Municipality,Grythyttan parish,Sweden
Ervalla,Örebro Municipality,Ervalla församling,Sweden
Ekeby,Kumla Municipality,Ekeby parish,Sweden
Edsberg,Lekeberg Municipality,Edsbergs parish,Sweden
Brandstorp District,Habo Municipality,Brandstorp Parish,Sweden
