col0,col1,col2,col3
Jewel Cave National Monument,Custer County,Rapid City,Jewel Cave Visitor Center
Ross Lake National Recreation Area,Washington,Newhalem,North Cascades National Park Wilderness Information Center
Florissant Fossil Beds National Monument,Teller County,Florissant,Florissant Fossil Beds Visitors Center
Walnut Canyon National Monument,Coconino County,Flagstaff,Walnut Canyon Visitor Center
Colorado National Monument,Mesa County,Grand Junction,Saddlehorn Visitor Center
Big Cypress National Preserve,Monroe County,Everglades City,Oasis Visitor Center
Wupatki National Monument,Coconino County,Flagstaff,Wupatki Visitor Center
Tonto National Monument,Gila County,Globe,Tonto National Monument Visitor Center
Yucca House National Monument,Colorado,Cortez,Mesa Verde Visitor and Research Center
Curecanti National Recreation Area,Gunnison County,Gunnison,Elk Creek Visitor Center
