col0,col1,col2,col3
Lycée de Kigali,Kigali,1975-01-01,Rwanda
Pioneer School of Ariana,Aryanah,1983-01-01,Tunisia
Pioneer School of Sfax,Sfax,1989-01-01,Tunisia
Liceum Krzemienieckie,Kremenets,1805-10-13,Ukraine
Rusanivskyj Liceum,Dnipro Raion,1992-01-01,Ukraine
Richelieu Lyceum,Odessa,1817-01-01,Ukraine
Riga Lyceum,Riga,1675-01-01,Latvia
Theresia-Gerhardinger-Schule am Anger,Altstadt-Lehel,1843-01-01,Germany
Lyceum 1535 in Moscow,Khamovniki District,1991-01-01,Russia
Lycée Français d'Alexandrie,Alexandria,1909-10-11,Egypt
Copernicus High School in Bielsko-Biała,Bielsko-Biała,1919-01-01,Poland
III Liceum Ogólnokształcące im. Krzysztofa Kamila Baczyńskiego,Białystok,1949-01-08,Poland
Stefan Batory Gymnasium and Lyceum,Warsaw,1918-09-01,Poland
Lycée Claudel d'Ottawa,Ontario,1962-01-01,Canada
Pacha Street Lyceum,Tunis,1911-01-01,Tunisia
Liceo de Santo Tomás,San Salvador,1861-07-15,El Salvador
