col0,col1,col2,col3
Pehr Evind Svinhufvud's second cabinet,Pehr Evind Svinhufvud,Kyösti Kallio's third cabinet,Finland
Government of the 2nd Dáil,Michael Collins,Government of the 1st Dáil,Ireland
Cabinet of Halldór Ásgrímsson,Halldór Ásgrímsson,Fourth cabinet of Davíð Oddsson,Iceland
Fourth cabinet of Davíð Oddsson,Davíð Oddsson,Third cabinet of Davíð Oddsson,Iceland
Bliznashki Government,Georgi Bliznashki,Oresharski Government,Bulgaria
Ismail Cabinet,Sherif Ismail,Second Mahlab Cabinet,Egypt
Second Borisov Government,Boyko Borisov,Bliznashki Government,Bulgaria
First cabinet of Geir Haarde,Geir Haarde,Cabinet of Halldór Ásgrímsson,Iceland
Second cabinet of Geir Haarde,Geir Haarde,First cabinet of Geir Haarde,Iceland
Cabinet of Carlos Salinas de Gortari,Carlos Salinas de Gortari,Cabinet of Miguel de la Madrid,Mexico
