col0,col1,col2,col3
Thuraya,joint-stock company,Al Yah Satellite Communications,Mobile phone industry
EE,public limited company,BT Group,Mobile phone industry
Proximus,NV/SA,Proximus Group,Mobile phone industry
EE,public limited company,T-Mobile International,Mobile phone industry
T-Mobile US,public company,T-Mobile International,Mobile phone industry
lifecell,private limited liability company,Turkcell,Mobile phone industry
Telefónica Deutschland,joint-stock company,Telefónica,Mobile phone industry
EE,public limited company,Deutsche Telekom,Mobile phone industry
T-Mobile US,public company,Deutsche Telekom,Mobile phone industry
OTE,joint-stock company,Deutsche Telekom,Mobile phone industry
EE,public limited company,BT Consumer,telecommunications industry
SFR,société anonyme,Altice,telecommunications industry
MTS,open joint-stock company,Sistema,telecommunications industry
