col0,col1,col2
Saitama,Pittsburgh,Ōmiya-ku
Kawasaki,Baltimore,Tama-ku
Chiba,Houston,Midori Ward
Niigata,Vladivostok,Minami-ku
Shizuoka,Huế,Shimizu-ku
Sapporo,Novosibirsk,Shiroishi-ku
Yokohama,Constanța,Hodogaya-ku
Sendai,Rennes,Aoba-ku
Kōbe,Riga,Higashinada-ku
Ōsaka,San Francisco,Nishi-ku
Hamamatsu,Rochester,Nishi-ku
Sakai,Wellington City,Minami-ku
Kitakyūshū,Surabaya,Yahatahigashi-ku
Kumamoto,San Antonio,Chūō-ku
Nagoya,Los Angeles,Higashi-ku
Fukuoka,Guangzhou,Jōnan-ku
Kyoto,Kyiv,Nishikyō-ku
Hiroshima,Montreal,Naka-ku
Sagamihara,Toronto,Chūō-ku
Okayama,Kushiro,Kita-ku
