col0,col1,col2,col3
College of William & Mary,8484,Original Public Ivy,Oak Ridge Associated Universities
"University of Maryland, Baltimore County",13602,research university,Universities at Shady Grove
College of William & Mary,8484,Colonial Colleges,Oak Ridge Associated Universities
City College of New York,15402,college,City University of New York
Baruch College,16097,organization,City University of New York
City College of New York,15402,university,City University of New York
"California State University, Bakersfield",8700,university,California State University
Chicago State University,7100,university,American Association of State Colleges and Universities
"University of Maryland, Baltimore County",13602,university,Universities at Shady Grove
Indiana State University,10534,university,North Central Association of Colleges and Schools
Georgia State University,30263,public research university,University System of Georgia
