col0,col1,col2,col3
Croatia at the UEFA Euro 2016,2016-01-01,Ivan Vargić,UEFA Euro 2016
Northern Ireland at the UEFA Euro 2016,2016-01-01,Stuart Dallas,UEFA Euro 2016
Italy at the UEFA Euro 2016,2016-01-01,Simone Zaza,UEFA Euro 2016
Croatia at the UEFA Euro 2016,2016-01-01,Marcelo Brozović,UEFA Euro 2016
Northern Ireland at the UEFA Euro 2016,2016-01-01,Josh Magennis,UEFA Euro 2016
Ukraine at the UEFA Euro 2016,2016-01-01,Denys Boyko,UEFA Euro 2016
Austria at the UEFA Euro 2016,2016-01-01,Stefan Ilsanker,UEFA Euro 2016
Northern Ireland at the UEFA Euro 2016,2016-01-01,Alan Mannus,UEFA Euro 2016
Italy at the UEFA Euro 2016,2016-01-01,Lorenzo Insigne,UEFA Euro 2016
Ukraine at the UEFA Euro 2016,2016-01-01,Serhiy Sydorchuk,UEFA Euro 2016
Italy at the UEFA Euro 2016,2016-01-01,Alessandro Florenzi,UEFA Euro 2016
Northern Ireland at the UEFA Euro 2016,2016-01-01,Niall McGinn,UEFA Euro 2016
Croatia at the UEFA Euro 2016,2016-01-01,Duje Čop,UEFA Euro 2016
Northern Ireland at the UEFA Euro 2016,2016-01-01,Shane Ferguson,UEFA Euro 2016
Ukraine at the UEFA Euro 2016,2016-01-01,Taras Stepanenko,UEFA Euro 2016
