col0,col1,col2
In queste ore chiare,Ricordi,Roberto Soffici
Stereoequipe,Ricordi,Equipe 84
Io ho in mente te,Ricordi,Equipe 84
Casa mia,Ricordi,Equipe 84
Suite per una donna assolutamente relativa,Ricordi,Dik Dik
Rock-A-Doodle,Liberty,various artists
Amori d'altri tempi,Ricordi,Emilio Pericoli
Fratelli La Bionda s.r.l.,Ricordi,La Bionda
Le cose dell'amore,Ricordi,Gino Paoli
Lucio Battisti Vol. 4,Ricordi,Lucio Battisti
SuperBobby,Ricordi,Bobby Solo
Il meglio di Bobby Solo,Ricordi,Bobby Solo
