col0,col1,col2
St Augustine of Canterbury Catholic Primary School,Roman Catholic,Rainham
St Peter's Church of England Primary School,Church of England,Swinton
Warfield Church of England Primary School,Church of England,Warfield
St Philip Neri Roman Catholic Primary School,Roman Catholic,Dunston
St Edmunds Catholic Primary School,Roman Catholic,Edmonton
St Stephen's C E Primary School,Church of England,Twickenham
St Thomas of Canterbury Catholic Primary School,Roman Catholic,Grays
St Mabyn Church of England Primary School,Church of England,Bodmin
St Nicholas Catholic Primary School,Roman Catholic,Sutton Coldfield
St. Mary Immaculate Catholic Primary School,Roman Catholic,Warwick
St Augustine's Catholic Primary School,Roman Catholic,Solihull
St Joseph's and St Gregory's Catholic Primary School,Roman Catholic,Bedford
Eccleston C-of-E Primary School,Church of England,Chester
St Gildas' Catholic Junior School,Roman Catholic,London
"St. Mary's Roman Catholic Primary School, Clapham",Roman Catholic,London
KBS de Regenboog,Catholic Church,Woerden
Menorah Primary School,Judaism,Golders Green
Rosh Pinah Primary School,Judaism,Edgware
Sinai Jewish Primary School,Judaism,Kenton
Our Lady of Lourdes Catholic Primary School,Roman Catholic,London
