col0,col1,col2,col3
Wiesenhof-Felt,2007-01-01,Germany,2001-01-01
Champion System,2013-01-01,People's Republic of China,2010-01-01
Carmiooro NGC,2010-01-01,United Kingdom,2008-01-01
Barloworld,2009-01-01,United Kingdom,2003-01-01
R.A.G.T. Semences,2005-01-01,France,2000-01-01
Sojasun,2013-01-01,France,2009-01-01
Agritubel,2009-01-01,France,2004-01-01
Cycle Collstrop,2008-01-01,Netherlands,2004-01-01
Vacansoleil-DCM,2013-01-01,Netherlands,2005-01-01
Elk Haus,2009-01-01,Austria,2001-01-01
LPR,2009-01-01,Switzerland,2004-01-01
Aurum Hotels,2007-01-01,Switzerland,1996-01-01
