col0,col1,col2
Civil Guard (Spain),"Calle de Guzmán el Bueno, Madrid",1844-05-18
Gibraltar Defence Police,HMS Rooke,2009-01-01
National Police of Colombia,CAN,1891-11-05
Gwent Police,Croesyceiliog,1967-01-01
Ottawa Police Service,Centretown,1995-01-01
Ontario Provincial Police,Orillia,1909-10-13
Korps landelijke politiediensten,Driebergen,1993-01-01
Airport Security Police,L.F. Wade International Airport,1995-01-01
Wiltshire Police,Devizes,1839-11-13
Massachusetts State Police,Framingham,1865-01-01
Swedish Police,Kungsholmen city district,2015-01-01
Garda Síochána,Phoenix Park,1922-02-22
Volkspolizei,East Berlin,1946-01-01
Haitian National Police,Port-au-Prince,1995-06-12
Airport Armed Police,Shahjalal International Airport,2010-01-01
Kosovo Police,Pristina,1999-01-01
Romanian Police,Bucharest,1990-01-01
Police Service of Northern Ireland,Belfast,2001-11-04
Royal Ulster Constabulary,Belfast,1922-01-01
Law enforcement in Belgium,Brussels metropolitan area,1998-01-01
