col0,col1,col2,col3,col4
1997 Direct Line International Championships – Doubles,Women's Tennis Association,tennis,1997 Direct Line International Championships,United Kingdom
2000 Direct Line International Championships – Doubles,Women's Tennis Association,tennis,2000 Direct Line International Championships,United Kingdom
1999 Internationaux de Strasbourg – Singles,Women's Tennis Association,tennis,1999 Internationaux de Strasbourg,France
1999 Internationaux de Strasbourg – Doubles,Women's Tennis Association,tennis,1999 Internationaux de Strasbourg,France
1998 Internationaux de Strasbourg – Singles,Women's Tennis Association,tennis,1998 Internationaux de Strasbourg,France
1997 Internationaux de Strasbourg – Doubles,Women's Tennis Association,tennis,1997 Internationaux de Strasbourg,France
1995 Internationaux de Strasbourg – Singles,Women's Tennis Association,tennis,1995 Internationaux de Strasbourg,France
1995 Internationaux de Strasbourg – Doubles,Women's Tennis Association,tennis,1995 Internationaux de Strasbourg,France
1989 Internationaux de Strasbourg – Doubles,Women's Tennis Association,tennis,1989 Internationaux de Strasbourg,France
1988 Internationaux de Strasbourg – Doubles,Women's Tennis Association,tennis,1988 Internationaux de Strasbourg,France
2001 Internationaux de Tennis Feminin Nice – Singles,Women's Tennis Association,tennis,2001 Internationaux de Tennis Feminin Nice,France
2001 Internationaux de Tennis Feminin Nice – Doubles,Women's Tennis Association,tennis,2001 Internationaux de Tennis Feminin Nice,France
