col0,col1,col2,col3
Chicago Midway International Airport,Chicago,22027737,1940-01-04
Sacramento International Airport,Sacramento,10118794,1962-01-06
Portland International Airport,Port of Portland,19882788,1940-01-03
Lambert–St. Louis International Airport,St. Louis,13959126,1940-01-04
Aristides Pereira International Airport,Aeroportos e Segurança Aérea,525780,1939-01-01
Brussels South Charleroi Airport,Wallonia,7457925,1991-07-09
Luis Muñoz Marín International Airport,Puerto Rico Ports Authority,8373679,1952-01-08
Eindhoven Airport,Schiphol Group,6242018,1932-01-01
Cork Airport,Government of Ireland,1315224,1961-01-01
Gothenburg-Landvetter Airport,Swedavia,6807631,1977-10-03
Atlantic City International Airport,South Jersey Transportation Authority,1166000,1943-01-06
Kiruna Airport,Swedavia,276516,1960-01-01
Oakland International Airport,Port of Oakland,12070967,1940-01-04
Austin-Bergstrom International Airport,Austin,12436849,1943-01-07
Warsaw-Modlin Mazovia Airport,Military Property Agency,3081966,2003-12-29
