col0,col1,col2
Betzinger Krautskräga 1980,Reutlingen,Betzingen
Hottscheck-Narrenzunft Grötzingen 1968,Karlsruhe,Grötzingen
Narrenverein d'Griesebeimle Renchen-Ulm,Renchen,Ulm
Narrenverein Wald,Wald,Wald
Narrenzunft Teufelsbraut Schlier,Schlier,Schlier
Narrenzunft Waldhufenstromer Schömberg,Schömberg,Schömberg
Narrenzunft Schömberger Narren,Schömberg,Schömberg
Laup'r Waidäg Narrenzunft Laupheim,Laupheim,Laupheim
Narrenzunft Neresheim,Neresheim,Neresheim
Narrenzunft Bauernrebellen Babenhausen,Babenhausen,Babenhausen
Narrenzunft Wilhelmsdorf,Wilhelmsdorf,Wilhelmsdorf
Narrenzunft Oberteuringen Teuringer Johle,Oberteuringen,Oberteuringen
