col0,col1,col2,col3
Västergötland-class submarine,HMS Västergötland,Swedish Navy,1987-11-27
Gotland-class submarine,HMS Gotland,Swedish Navy,1996-04-01
Sierra-class submarine,Sphyraena sphyraena,Russian Navy,1984-09-29
Type A1 submarine,Japanese submarine I-9,Imperial Japanese Navy,1941-01-01
Vanguard-class submarine,HMS Vanguard (S28),Royal Navy,1993-01-01
Oberon-class,HMS Oberon,Royal Canadian Navy,1960-01-01
Draken-class submarine,HMS Draken,Swedish Navy,1926-01-01
Dolfijn-class submarine,HNLMS Dolfijn,Royal Netherlands Navy,1960-01-01
Shchuka-class submarine,Esox,Soviet Navy,1932-01-01
Archimede-class submarine,Archimede,Spanish Navy,1933-01-01
I-201-class submarine,Japanese submarine I-201,Imperial Japanese Navy,1945-01-01
British B-class submarine,alphabetical order,Royal Navy,1905-01-01
Oscar-class submarine,granite,Russian Navy,1981-01-01
Type AM submarine,Japanese submarine I-13,Imperial Japanese Navy,1944-01-01
Rainbow-class submarine,alphabetical order,Royal Navy,1930-01-01
Los Angeles-class submarine,Los Angeles,United States Navy,1976-01-01
Type IXC/40 submarine,1940,German Navy,1940-01-01
Consul class submersible,Consul,Russian Navy,2001-01-01
Type A2 submarine,Japanese submarine I-12,Imperial Japanese Navy,1944-01-01
Liuzzi-class submarine,Italian submarine Console Generale Liuzzi,German Navy,1939-01-01
