col0,col1,col2
National Front,1986-01-01,1993-01-01
Workers' Party,1979-01-01,1980-01-01
Communist Party of the Valencians,1987-01-01,1991-01-01
Popular Socialist Party,1968-01-01,1978-01-01
Galician Party of the Proletariat,1978-01-01,1980-01-01
Ensame Nacionalista Astur,1982-01-01,1988-01-01
Euskal Ezkerra,1993-01-01,1994-01-01
Euskal Iraultzarako Alderdia,1977-01-01,1981-01-01
Liberal Party,1976-06-01,1989-01-01
Republican Left of the Valencian Country,1992-01-01,2000-01-01
Asturian Nationalist Council,1976-01-01,1981-01-01
Assembleia do Povo Unido,1989-01-01,1995-01-01
Communist Party of National Liberation,1986-01-01,1990-01-01
Galician Workers Party,1977-01-01,1980-01-01
Galician Coalition,1983-01-01,2012-01-01
Partido Galeguista,1978-01-01,1984-01-01
Galician Socialist Party-Galician Left,1984-01-01,1993-01-01
Communist Party of Spain (Reconstituted),1975-01-01,2003-01-01
Communist Party of Spain (Marxist–Leninist),1964-11-01,1992-01-01
Revolutionary Communist League,1971-01-01,1991-01-01
