col0,col1,col2,col3
Republic of Khakassia,Krasnoyarsk Time,flag of Khakassia,61900.0
Republic of North Ossetia-Alania,UTC+03:00,flag of North Ossetia–Alania,7987.0
Republic of Ingushetia,Moscow Time,flag of Ingushetia,3128.0
Udmurt Republic,Samara Time,flag of the Udmurt Republic,42100.0
Republic of Buryatia,UTC+08:00,Flag of the Republic of Buryatia,351300.0
Sakha Republic,Magadan Time,flag of the Sakha Republic,3083523.0
Republic of Dagestan,UTC+03:00,flag of Dagestan,50300.0
Mari El Republic,UTC+03:00,flag of the Mari El Republic,23200.0
Republic of Bashkortostan,UTC+05:00,flag of Bashkortostan,143600.0
Karelia,UTC+03:00,flag of the Republic of Karelia,172.4
Chuvash Republic,Moscow Time,flag of the Chuvash Republic,18300.0
Chechen Republic,Moscow Time,flag of Chechnya,16165.0
Tuva Republic,Krasnoyarsk Time,flag of Tuva,170500.0
Karachay-Cherkess Republic,Moscow Time,flag of Karachay-Cherkessia,14100.0
Republic of Kalmykia,UTC+03:00,flag of Kalmykia,75000.0
Republic of Tatarstan,Moscow Time,flag of Tatarstan,67847.0
Kabardino-Balkaria,Moscow Time,flag of Kabardino-Balkaria,12500.0
Altai Republic,UTC+07:00,flag of the Altai Republic,92903.0
Republic of Adygea,Moscow Time,flag of the Republic of Adygea,7600.0
Republic of Crimea,UTC+03:00,flag of Crimea,26081.0
