col0,col1,col2,col3
Amica Chips–Tacconi Sport,2001-01-01,1996-01-01,Italy
Gewiss-Ballan,1997-01-01,1993-01-01,Italy
Salvarani,1972-01-01,1963-01-01,Italy
Ignis,1966-01-01,1955-01-01,Italy
Ariostea,1993-01-01,1984-01-01,Italy
Saeco,2004-01-01,1989-01-01,Italy
Alfa Lum,1990-01-01,1982-01-01,Italy
Del Tongo,1991-01-01,1982-01-01,Italy
MG Maglificio,1998-01-01,1992-01-01,Italy
Polti,2000-12-31,1994-01-01,Italy
Alessio-Bianchi,2004-01-01,1998-01-01,Italy
Carrera,1996-01-01,1979-01-01,Italy
Miko-de Gribaldy-Superia,1976-01-01,1974-01-01,Belgium
Histor-Sigma,1991-01-01,1986-01-01,Belgium
