col0,col1,col2,col3
Boeing,William Boeing,THE BOEING COMPANY,CH-47 Chinook
S.P. Korolev Rocket and Space Corporation Energia,Sergei Korolev,S.P. Korolev Rocket and Space Corporation Energia,remote sensing
Amazon,Amazon,"AMAZON.COM, INC.",Amazon Appstore for Android
"McAfee, LLC",John McAfee,"McAfee, LLC",antivirus
Boeing,William Boeing,THE BOEING COMPANY,AH-64 Apache
McDonald's,Richard and Maurice McDonald,McDONALD'S CORPORATION,fast food
Boeing,William Boeing,THE BOEING COMPANY,F/A-18 Hornet
Google,googol,Google,advertising
The Trump Organization,Fred Trump,The Trump Organization,hotel
Amazon,Amazon,"AMAZON.COM, INC.",Internet Movie Database
Boeing,William Boeing,THE BOEING COMPANY,F-15 Eagle
Google,googol,Google,computer science
S.P. Korolev Rocket and Space Corporation Energia,Sergei Korolev,S.P. Korolev Rocket and Space Corporation Energia,communications satellite
Amazon,Amazon,"AMAZON.COM, INC.",Amazon Kindle
