col0,col1,col2,col3
Germany national football team,Germany,men's association football,history of the Germany national football team
Brazil national football team,Brazil,men's association football,history of the Brazil national football team
Spain national football team,Spain,men's association football,history of the Spain national football team
Norway national football team,Norway,men's association football,history of the Norway national football team
Netherlands national football team,Netherlands,men's association football,history of the Netherlands national football team
Chile national football team,Chile,men's association football,history of the Chile national football team
Scotland national football team,United Kingdom,men's association football,history of the Scotland national football team
Romania national football team,Romania,men's association football,history of the Romania national football team
Israel national football team,Israel,men's association football,history of the Israel national football team
Argentina national football team,Argentina,men's association football,history of the Argentina national football team
Japan national football team,Japan,men's association football,history of the Japan national football team
France national football team,France,men's association football,history of the France national football team
England national football team,United Kingdom,men's association football,history of the England national football team
