col0,col1,col2
Qatar Airways,Qatar,Qatar
China Airlines,China Airlines Group,Taiwan
Air India,Air India Limited,India
Air Nelson,Air New Zealand,New Zealand
Aerolíneas Argentinas,Government of Argentina,Argentina
Singapore Airlines,Temasek Holdings,Singapore
ABS Jets,"Arthur, Bradley & Smith",Czech Republic
Aeroflot,Federal Agency for State Property Management,Russia
Air China,China National Aviation Corporation,People's Republic of China
Xiamen Airlines,China Southern Airlines,People's Republic of China
Virgin Atlantic,Virgin Group,United Kingdom
British Airways,International Airlines Group,United Kingdom
BA CityFlyer,British Airways,United Kingdom
KLM,Air France-KLM,Netherlands
Turkish Airlines,Turkey Wealth Fund,Turkey
Swiss International Air Lines,Lufthansa,Switzerland
Air Dolomiti,Lufthansa,Italy
Cimber,SAS Group,Denmark
