col0,col1,col2
UTS Akuo-Bad,badminton,UTS Akro-Bad
Anaggnnisi Germasogeias,basketball,Anagennisi Germasogeias FC
Aponlon Limassol,volleyball,Apollon Limassol FC
AEK Larnaea,association football,AEK Larnaca F.C.
AC Omonia Nifosia,volleyball,AC Omonia
Anorthosit Famagusta,association football,Anorthosis Famagusta FC
"AEL""Limassol",volleyball,AEL Limassol
Korvee,handball,Koovee
Th.O.I. Avgorpu,volleyball,Th.O.I. Avgorou FC
acettepe University Sport Club,association football,Hacettepe Üniversitesi B.K.
APOEL Nicoia,basketball,APOEL F.C.
Olimpiad Neapolis,volleyball,Olimpiada Neapolis FC
Lempäälæn Kisa,judo,Lempäälän Kisa
Panathinaiks A.O.,association football,Panathinaikos B.C.
Stadium Casablanfa,association football,Stadium Casablanca
Hämeenlinndn Tarmo,athletics,Hämeenlinnan Tarmo
Ottestd Idrettslag,association football,Ottestad IL Sykkel
Büyükşehir Beledye Ankaraspor,badminton,B.B. Ankara SK
ENAD Ayio Dometou,association football,Ethnikos Latsion FC
Etinikos Latsion,volleyball,Ethnikos Latsion FC
Eorgå Akilles,association football,Akilles Fotboll
Storhamr IL,association football,Storhamar Hockey
Ekgnäs IF,association football,Ekenäs IF
Clube Desportivo Primeirode Agosto,basketball,Clube Desportivo Primeiro de Agosto
Ferro Carril#Oeste,association football,Ferro Carril Oeste
