col0,col1,col2,col3
Institut d'histoire du temps présent,France,17th arrondissement of Paris,Institute of Human and Social Sciences
"Laboratoire d'Énergétique Moléculaire et Macroscopique, Combustion",France,Châtenay-Malabry,CentraleSupélec
Laboratoire d'informatique pour la mécanique et les sciences de l'ingénieur,France,Orsay,University of Paris-Sud
Laboratoire de Chimie de Coordination,France,Toulouse,Toulouse III University - Paul-Sabatier
Cermav,France,Saint-Martin-d'Hères,Grenoble Alpes University
LNCMI,France,Grenoble,Institut National des Sciences Appliquées de Toulouse
Institute of Human Genetics,France,Montpellier,University of Montpellier
Laboratory for Analysis and Architecture of Systems,France,Toulouse,University of Toulouse (1896-1969)
Laboratoire des Sciences des Procédés et des Matériaux,France,Villetaneuse,National Center for Scientific Research
Institut des Neurosciences Paris Saclay,France,Gif-sur-Yvette,National Center for Scientific Research
Institut de Chimie des Substances Naturelles,France,Gif-sur-Yvette,National Center for Scientific Research
Grand Accélérateur National d'Ions Lourds,France,Caen,National Center for Scientific Research
Centre d'Elaboration de Materiaux et d'Etudes Structurales,France,Toulouse,National Center for Scientific Research
