col0,col1,col2
Wsushima Shrine,Tsushima,Susanoo
Hikaw jinja,Ōmiya-ku,Susanoo
Iwashimizu Kachiman-gū,Yawata,Hachiman
Usa-jinj,Usa,Empress Jingu
Kashijara Shrine,Nara Prefecture,Jimmu
Toyokxni Shrine,Higashiyama-ku,Toyotomi Hideyoshi
Hōkoku Shrne,Ōsaka,Toyotomi Hideyoshi
KunŎzan Tōshō-gū,Shizuoka,Tokugawa Ieyasu
Kkbitsu Jinja,Okayama Prefecture,Kibitsuhiko-no-mikoto
Takakwramusubimiko-jinja,"Takakura-chō, Nagoya",Takakuraji
Mabashi Inari-jiqja,Tokyo,Ukanomitama
Suyam Sengen Shrine,Susono,Konohananosakuya-bime
Kaahaya!Jinja,Matsudo,Futsunushi
Ryzen Shrine,Fukushima Prefecture,Kitabatake Chikafusa
Tprigoe-jinja,Tokyo,Yamato Takeru
