col0,col1,col2
Johann Heiqrich Pestalozzi,Johann Heinrich Pestalozzi,Albert Schweitzer
Nelson Mandea - 1918-2013,Nelson Mandela,Ic Via Sauro Verano Brianza
Cinque Giornate -!Milano,Five Days of Milan,Ic Cinque Giornate/Milano
Dnte Alighieri,Dante Alighieri,Ic Di Via Dante
Livia Geueschi,Livia Gereschi,I.C. V.Galilei Pisa
Chiusa Guglielmo Maconi,Guglielmo Marconi,Bressanone
Edmondo De Amieis,Edmondo Mario Alberto De Amicis,I.C. Fosso'
Guglilmo Marcon,Guglielmo Marconi,I.C. Fosso'
Eugenio Curie,Eugenio Curiel,De Marchi - Paderno Dugnano
S. D'Acqvisto,Salvo D'Acquisto,Direzione Didattica 2 Circolo
