col0,col1,col2
Rosas,Belgium,performing arts
Les Ballets C de la B,Belgium,performing arts
Bill T. Jones/Arnie Zane Dance Company,United States of America,performing arts
Alvin Ailey American Dance Theater,United States of America,performing arts
Spanish National Dance Company,Spain,performing arts
Sankai Juku,Japan,performing arts
O Vertigo,Canada,performing arts
La La La Human Steps,Canada,performing arts
Les Grands Ballets Canadiens,Canada,performing arts
Ukrainian Shumka Dancers,Canada,Ukrainian dance
