col0,col1,col2,col3
Tuolumne County,53874,"National Register of Historic Places listings in Tuolumne County, California",5891
Plumas County,18859,"National Register of Historic Places listings in Plumas County, California",6769
Mendocino County,87192,"National Register of Historic Places listings in Mendocino County, California",10044
Mariposa County,17755,"National Register of Historic Places listings in Mariposa County, California",3789
Imperial County,176584,"National Register of Historic Places listings in Imperial County, California",11608
Fresno County,955272,"National Register of Historic Places listings in Fresno County, California",15585
Placer County,367309,"National Register of Historic Places listings in Placer County, California",3892
Orange County,3114363,"National Register of Historic Places listings in Orange County, California",2455
Nevada County,98200,"National Register of Historic Places listings in Nevada County, California",2524
Napa County,140326,"National Register of Historic Places listings in Napa County, California",2042
Monterey County,428826,"National Register of Historic Places listings in Monterey County, California",9767
Mono County,14074,"National Register of Historic Places listings in Mono County, California",8111
Modoc County,9147,"National Register of Historic Places listings in Modoc County, California",10887
Merced County,263228,"National Register of Historic Places listings in Merced County, California",5107
Marin County,258365,"National Register of Historic Places listings in Marin County, California",2145
Madera County,152389,"National Register of Historic Places listings in Madera County, California",5577
Los Angeles County,10017068,"National Register of Historic Places listings in Los Angeles County, California",12308
Lassen County,32163,"National Register of Historic Places listings in Lassen County, California",12226
Lake County,63860,"National Register of Historic Places listings in Lake County, California",3443
Kings County,150960,"National Register of Historic Places listings in Kings County, California",3604
