col0,col1,col2
University of Puerto Rico at Mayagüez,master's colleges and universities: medium programs,Puerto Rico Sea Grant
Western New England University,master's colleges and universities: medium programs,"College of Engineering, Western New England University"
University of Maine at Augusta,baccalaureate colleges: diverse fields,Maine Space Grant Consortium
State University of New York at Plattsburgh,master's colleges and universities: larger programs,Lake Champlain Sea Grant
Shorter University,baccalaureate colleges: diverse fields,Shorter University Museum & Archives
Shepherd University,baccalaureate colleges: arts and sciences focus,Shepherd University Research Corporation
Reinhardt University,baccalaureate colleges: diverse fields,Funk Heritage Center
Miami International University of Art & Design,"special focus four-year: arts, music and design schools",Art Institute of Fort Worth
College of Coastal Georgia,baccalaureate/associate's colleges: mixed baccalaureate/associate's,Clara Wood Gould Memorial Library
Georgia Southern University,doctoral university: moderate research activity,Zach S. Henderson Library
Southeastern Louisiana University,master's colleges and universities: larger programs,"College of Science and Technology, Southeastern Louisiana University"
Emory University,doctoral university: highest research activity,Wallace H. Coulter Department of Biomedical Engineering
"University of California, San Diego",doctoral university: highest research activity,Scripps Institution of Oceanography
Graduate Theological Union,special focus four-year: faith-related institutions,Starr King School for the Ministry
