col0,col1,col2,col3
Apostolic Vicariate of Tierradentro,58700,2059,Oscar Augusto Múnera Ochoa
Apostolic Vicariate of Tripoli,4500000,1150000,George Bugeja
Apostolic Vicariate of Tucupita,173000,40200,Ernesto José Romero Rivas
Apostolic Vicariate of Bontoc-Lagawe,374000,4615,Valentin Cabbigat Dimoc
Apostolic Vicariate of Napo,99242,25000,Adelio Pasqualotto
Apostolic Vicariate of Puerto Maldonado,335000,156000,David Martínez de Aguirre Guinea
Apostolic Vicariate of Nepal,27504000,147181,Paul Simick
Apostolic Vicariate of Reyes,183650,60000,Waldo Rubén Barrionuevo Ramírez
Apostolic Vicariate of Soddo,4840182,53000,Tsegaye Keneni Derera
Apostolic Vicariate of Chaco Paraguayo,26500,96000,Gabriel Escobar
Apostolic Vicariate of Nekemte,6000000,98792,Varghese Thottamkara
Apostolic Vicariate of Inírida,27000,86000,Joselito Carreño Quiñonez
Apostolic Vicariate of Quetta,7071000,347188,Victor Gnanapragasam
Roman Catholic Apostolic Vicariate of Tabuk,271152,6471,"Prudencio Padilla Andaya, Jr."
Roman Catholic Diocese of Bluefields,457565,19964,Pablo Ervin Schmitz Simon
