col0,col1,col2,col3
UTV Motion Pictures,1996-01-01,London,filmmaking
New Line Cinema,1967-01-01,Los Angeles,filmmaking
Artisan Entertainment,1982-01-01,United States of America,filmmaking
Future Film,1995-01-01,Vaasa,distribution
New World Pictures,1970-01-01,Atlanta,cinematography
The Asylum,1997-01-01,Los Angeles,cinematography
Wild Bunch,1979-01-01,Berlin,cinematography
IFC Films,1999-01-01,New York City,cinematography
Sony Pictures Classics,1991-01-01,New York City,independent film
Amkino,1927-01-01,New York City,film production company
SF Film,2000-01-01,Kamppi,film industry
Fundamental Films,2008-01-01,Shanghai,film industry
Nelson Madison Films,2007-01-01,Los Angeles,film industry
Kino International,1977-01-01,New York City,film industry
Strand Releasing,1989-01-01,Culver City,film distribution
Bontonfilm,1994-01-01,Prague,film distribution
ZON Lusomundo,1953-01-01,Lisbon,film distribution
Vertical Entertainment,2012-01-01,California,show business
