col0,col1,col2
Gymnázium Opatov,public-benefit corporation,Prague
Gymnázium Nad Kavalírkou,public-benefit corporation,Prague
Gymnasium Sladkovského náměstí,public-benefit corporation,Prague
Jan Neruda Grammar School,public-benefit corporation,Prague
Vändra Gymnasium,agency of local authority,Põhja-Pärnumaa Rural Municipality
Pärnu Hanseatic Gymnasium,agency of local authority,Pärnu City
Rakvere High School of Sciences,agency of local authority,Rakvere City
Tallinn Nõmme Upper Secondary School,agency of local authority,Tallinn City
Jakob Westholm Gymnasium,agency of local authority,Tallinn City
Väike-Maarja Gymnasium,agency of local authority,Väike-Maarja Rural Municipality
Anglicko-české gymnázium AMAZON,společnost s ručením omezeným,Old Town
Türi Gymnasium,agency of local authority,Türi Rural Municipality
Gymnázium Jana Valeriána Jirsíka,public-benefit corporation,České Budějovice 3
SOŠP and Grammar School Prague 6,public-benefit corporation,Prague 6
Frýdlant nad Ostravicí Grammar School,public-benefit corporation,Frýdlant nad Ostravicí
Akademické gymnázium Štěpánská,public-benefit corporation,New Town
Gymnázium Christiana Dopplera,public-benefit corporation,Prague 5
Gymnázium Josefa Jungmanna,public-benefit corporation,Litoměřice
Gymnázium Dr. Karla Polesného,public-benefit corporation,Znojmo
"Gymnázium Karla Čapka, Dobříš",public-benefit corporation,Dobříš
