col0,col1,col2,col3
Netherlands Film Academy,Amsterdam,1958-01-01,Netherlands
Binger Filmlab,Amsterdam,1996-01-01,Netherlands
Lisbon Theatre and Film School,Lisbon,1836-01-01,Portugal
Film School of the Aristotle University,Municipality of Thessaloniki,2004-01-01,Greece
School Friedl Kubelka For Independent Film,Vienna,2006-01-01,Austria
Filmacademy Vienna,Vienna,1952-01-01,Austria
Civica Scuola di Cinema «Luchino Visconti»,Milan,1952-01-01,Italy
Experimental Centre of Cinematography,Rome,1935-01-01,Italy
National Film School in Łódź,Stary Widzew,1948-01-01,Poland
European Film College,Syddjurs Municipality,1993-01-01,Denmark
National Film School of Denmark,Copenhagen Municipality,1966-01-01,Denmark
AFI Conservatory,Hollywood Hills,1969-01-01,United States of America
California Institute of the Arts,Santa Clarita,1961-01-01,United States of America
Northwestern University School of Communication,Evanston,1878-01-01,United States of America
Carolina Film Institute,South Carolina,2008-01-01,United States of America
TheFilmSchool,Washington,2004-01-01,United States of America
Seattle Film Institute,Washington,1994-01-01,United States of America
Northwest Film School,Washington,2004-09-30,United States of America
Global Cinematography Institute,Los Angeles,2012-01-01,United States of America
USC School of Cinematic Arts,Los Angeles,1929-01-01,United States of America
