col0,col1,col2,col3,col4
Rrbot Invader,2011/01/01,Menlo Park,Wind-up Knight,video game industry
"Oh, a Rock! Studips",2014/03/24,Ithaca,Life in the Dorms,video game industry
Moment Gaes,2008/01/01,San Francisco,Life in the Dorms,video game industry
Bitell Games,2013/01/01,London,Thomas Was Alone,video game industry
8-4,2005/10/05,Shibuya,Undertale,video game industry
Eossa Studios,2010/10/01,London,Surgeon Simulator 2013,video game industry
1 bit studios,2010/10/07,Warsaw,Anomaly: Warzone Earth,video game industry
Tous Games,1994/01/01,Bayswater,Ashen,video game industry
Runnng with Scissors,1996/01/01,Tucson,Postal,video game industry
Illuson,2001/04/21,Yokohama,RapeLay,video game industry
Spiferweb Software,1994/01/01,Seattle,Avernum,video game industry
RareLtd.,1985/01/01,Twycross,Battletoads,video game industry
SIE anta Monica Studio,1999/01/01,Playa Vista,God of War,video game industry
Epic Game,1991/01/01,North Carolina,Fortnite,video game industry
Irem,1974/01/01,Tokyo,R-Type,video game industry
Outfkt7,2009/01/01,London,Talking Tom and Friends,video game industry
Actubl Huans,2014/05/21,Toronto,Shoot Shoot Mega Pack,video game industry
KO_OP,2012/06/01,Montreal,GNOG,video game industry
RedCandleIames,2015/09/01,Zhongzheng District,Detention,video game industry
Buttgrucotch Shenanigans,2012/01/01,St. Louis,Crashlands,video game industry
