col0,col1,col2
Rolls-Royce,1906-01-01,Arms industry
The Automobile Association,1905-01-01,roadside assistance
Shahjalal Fertiliser Factory,2011-01-01,chemical industry
Colonial Motor Company,1911-01-01,automotive industry
Birmingham Small Arms Company,1861-01-01,automotive industry
Finnlines,1947-04-18,maritime transport
Caffyns,1865-01-01,retail
Safeway,1962-01-01,retail
Morrisons,1899-01-01,retail
Man Group,1783-01-01,hedge fund
Hastings Direct,1997-01-01,insurance
Trust Bank Limited,1999-01-01,bank
West Somerset Railway plc,1971-05-05,railway
