col0,col1,col2,col3
SYNTAX Study: TAXUS Drug-Eluting Stent Versus Coronary Artery Bypass Surgery for the Treatment of Narrowed Arteries,SYNTAX,paclitaxel,Left Main Coronary Artery Disease
Post Acute Coronary Event Smoking Study,PACES,niacinamide,major depressive disorders
Durvalumab and Consolidation SBRT Following Chemoradiation for Locally Advanced Stage III Non-Small Cell Lung,358,Durvalumab,"Hodgkin's lymphoma, lymphocytic depletion, involving lymph nodes of multiple sites"
Preventing Early Childhood Caries in Indigenous Children: the Baby Teeth Talk Study,BTT,fluoride,Early childhood caries
Cipralex® for Anxiety Disorders in Adolescents,CAP-E,(RS)-citalopram,Amylase alpha 1C
Misoprostol for Second Trimester Termination of Pregnancy (2000-10-31),MIMIS,misoprostol,misoprostol
Fluorodeoxyglucose Positron Emission Tomography (FDG PET) Findings in Patients With Phenylketonuria Before and After KUVAN Therapy,PKU,verapamil,positron emission tomography
Vitamin D 2 to Dialysis Patients,D2D,"(5R)-24,25-Dihydroxyvitamin D",end stage renal failure
"Lumbar Epidural Steroid Injections for Spinal Stenosis Multicenter Randomized, Controlled Trial (LESS Trial)",LESS,lidocaine,lower back pain
Study of Chlorhexidine Gluconate as a Preoperative Antisepsis,CHG,Povidone-iodine,Povidone-iodine
