col0,col1,col2
Dan Films,1994-01-01,European Film Award for European Discovery of the Year
Kroma Productions,1993-01-01,European Film Award for Best Short Film
Les Films de la Passerelle,1984-01-01,European Film Award for Best Documentary
Archipel 33,1988-01-01,European Film Award for Best Documentary
Reverse Angle Production,2002-01-01,European Film Award for Best Film
Fanes Film,1995-12-01,European Film Award for Best Film
Sarah Radclyffe Productions,1993-01-01,European Film Award for Best Film
Dokument Sarajevo,1990-01-01,European Film Award for Best Film
Les Valseurs,2013-01-01,Academy Award for Best Live Action Short Film
Office Kitano,1988-01-01,European Film Award for Best Non-European Film
Profit,1995-01-01,European Film Award for Best Film
Ciby 2000,1990-01-01,European Film Award for Best Film
Légende Entreprises,1992-01-01,European Film Award for Best Film
Lucky Red Distribuzione,1987-01-01,European Film Award for Best Film
Fandango,1989-01-01,European Film Award for Best Film
DNA Films,1983-01-01,European Film Award for Best Film
Cecchi Gori Group,1987-01-01,European Film Award for Best Film
BiM Distribuzione,1983-01-01,European Film Award for Best Film
Wild Bunch,1979-01-01,European Film Award for Best Film
Why Not Productions,1990-01-01,European Film Award for Best Film
