col0,col1,col2
The Greens,1980-01-13,green politics
Green Italy,2013-06-28,green politics
The Ecology Party,1975-01-01,green politics
Somalia Green Party,1990-01-01,green politics
Pacific Green Party,1997-01-01,green politics
Australian Greens SA,1995-01-01,green politics
Greens New South Wales,1991-01-01,green politics
Green Party of Minnesota,1994-01-01,green politics
Green Party of Albania,2001-01-01,green politics
Ecologists Greece,1988-01-01,green politics
Earthsave,1999-01-01,green politics
Greens on Åland,1980-01-01,green politics
