col0,col1,col2
Rapid City Masonic Lodge,United States of America,Rapid City
Vrijmetselaarsloge La Liberté Gent,Belgium,Ghent
Lodge Le Profond Silence,Kingdom of the Netherlands,Kampen
Lodge Karel van Zweden,Netherlands,Zutphen
Lodge Acacia,Kingdom of the Netherlands,Rotterdam
Lodge Orde en Vlijt,Kingdom of the Netherlands,Gorinchem
Union and Progress Masonic Lodge,Brazil,Vitória
Lodge De Achterhoek,Kingdom of the Netherlands,Winterswijk
Lodge Hiram Abiff,Kingdom of the Netherlands,The Hague
Lodge Tubantia,Kingdom of the Netherlands,Enschede
Lodge Le Préjugé Vaincu,Kingdom of the Netherlands,Deventer
Lodge West Friesland,Netherlands,Hoorn
