col0,col1,col2
Junker Group,1962-01-01,Germany
Orthomol,1991-01-01,Germany
DER Touristik Group,1917-10-17,Germany
Byteclub GmbH,2017-01-01,Germany
Wüstenrot & Württembergische,1999-01-01,Germany
Spaten-Löwenbräu-Gruppe,1997-01-01,Germany
Radeberger Group,1952-01-01,Germany
Grenke AG,1978-01-01,Germany
Müller,1896-01-01,Germany
Ergo Group,1997-01-01,Germany
Otto GmbH,1949-08-17,Germany
Norma,1964-01-01,Germany
AEG,1883-01-01,Germany
Commerzbank,1870-01-01,Germany
Bertelsmann,1835-07-01,Germany
thyssenkrupp AG,1999-01-01,Germany
Deutsche Bahn,1994-01-01,Germany
Diageo,1997-12-01,United Kingdom
Nutricia,1896-01-01,Netherlands
Barış Rent- A- Car,2000-01-01,Turkey
