col0,col1,col2,col3
Sacro Cuore Oratory,Sacred Heart,Roman Catholic Diocese of Lodi,Caselle Landi
Santa Maria Immacolata Oratory,Immaculate Conception of Mary,Roman Catholic Diocese of Lodi,Caselle Landi
Madonna di Caravaggio Oratory,Our Lady of Caravaggio,Roman Catholic Diocese of Lodi,Casaletto Lodigiano
Santa Maria Assunta Oratory,Assumption of Mary,Roman Catholic Diocese of Lodi,Casaletto Lodigiano
San Francesco d’Assisi Oratory,Francis of Assisi,Roman Catholic Diocese of Lodi,Borghetto Lodigiano
Santissima Trinità Oratory,Trinity,Roman Catholic Diocese of Lodi,Borghetto Lodigiano
San Lorenzo Martire Oratory,Lawrence of Rome,Roman Catholic Diocese of Lodi,Livraga
Santa Maria Assunta Oratory,Assumption of Mary,Roman Catholic Diocese of Lodi,Borgo San Giovanni
Beata Vergine Annunziata Oratory,Annunciation,Roman Catholic Diocese of Lodi,Castelnuovo Bocca d’Adda
Sant’Antonio Abate Oratory,Anthony the Great,Roman Catholic Diocese of Lodi,Lodi
Santi Quirico e Giulitta Martiri Oratory,Cyricus and Julitta,Roman Catholic Diocese of Lodi,Meleti
Sant'Antonio di Padova Oratory,Anthony of Padua,Roman Catholic Diocese of Lodi,Tavazzano con Villavesco
Natività di Maria Santissima Oratory,Nativity of Mary,Roman Catholic Diocese of Lodi,Massalengo
San Rocco Oratory,Saint Roch,Roman Catholic Diocese of Lodi,Cerro al Lambro
Sant'Antonio da Padova oratory,Anthony of Padua,Roman Catholic Diocese of Lodi,Mairago
