col0,col1,col2
Futura Volley Busto Arsizio,volleyball,Busto Arsizio
Ladies in Black Aachen,volleyball,Aachen
Rote Raben Vilsbiburg,volleyball,Bavaria
Ural Ufa,volleyball,Ufa
VC Zenit-Kazan,volleyball,Kazan
WVC Dynamo Moscow,volleyball,Moscow
Volley Bergamo,volleyball,Bergamo
CUS Torino Pallavolo,volleyball,Turin
Fenerbahçe Women's Volleyball,volleyball,Istanbul
Sarıyer Belediyesi SK,volleyball,Istanbul
Beşiktaş Women's Volleyball Team,volleyball,Istanbul
Beşiktaş Men's Volleyball Team,volleyball,Istanbul
Volley Modena,volleyball,Modena
Club Italia,volleyball,Rome
Serviço Social da Indústria-SP,volleyball,São Paulo
Volero Zürich,volleyball,Zürich
Berlin Recycling Volleys,volleyball,Berlin
Halkbank Spor Kulübü,volleyball,Ankara Province
Ilioupoli S.C.,association football,Ilioupoli Municipality
São Caetano Esporte Clube,volleyball,São Caetano do Sul
Suntory Sunbirds,volleyball,Minō
Grêmio Recreativo e Esportivo Reunidas,volleyball,Araçatuba
Khimik,volleyball,Yuzhne
CV Torrelavega,volleyball,Torrelavega
Toyota Auto Body Queenseis,volleyball,Kariya
Pioneer Red Wings,volleyball,Tendō
Denso Airybees,volleyball,Nishio
