col0,col1,col2
INSEAD,Couperin Consortium,Fontainebleau
ESCP Business School,Conférence des Grandes Écoles,11th arrondissement of Paris
Stockholm School of Economics,European University Association,Stockholm
EBS University of Business and Law,German Rectors' Conference,Wiesbaden
Grenoble School of Management,Grenoble Alpes University,Grenoble
Kühne Logistics University,Informationsdienst Wissenschaft e.V.,Hamburg
Emlyon Business School,Conférence des Grandes Écoles,Lyon
CBS International Business School,Informationsdienst Wissenschaft e.V.,Cologne
SGH Warsaw School of Economics,European University Association,Warsaw
Institut supérieur du commerce de Paris,Conférence des Grandes Écoles,Paris
École des hautes études commerciales du nord,Conférence des Grandes Écoles,Paris
ISG Business School,IONIS Education Group,Paris
Institut supérieur européen de formation par l'action,IONIS Education Group,Paris
KEDGE Business School,Conférence des Grandes Écoles,Bordeaux
ISG Luxury Management,IONIS Education Group,Geneva
IESEG School of Management,Conférence des Grandes Écoles,Lille
Skema Business School,Lille North of France University,Lille
PSB Paris School of Business,Union of Independent Grandes Écoles,Paris
Audencia,Conférence des Grandes Écoles,Paris
Toulouse Business School,Association of MBAs,Paris
