col0,col1,col2,col3
Rugby Nederland,Netherlands,Amsterdam,Kingdom of the Netherlands
Scottish Rugby Union,Scotland,Edinburgh,United Kingdom
Welsh Rugby Union,Wales,Cardiff,United Kingdom
Irish Rugby Football Union,Ireland,Dublin,United Kingdom
Rugby Football Union,England,London,United Kingdom
Hong Kong Rugby Union,Hong Kong,Hong Kong,People's Republic of China
Singapore Rugby Union,Singapore,Singapore,Singapore
Mauritius Rugby Union,Mauritius,Rivière Noire District,Mauritius
Zimbabwe Rugby Union,Zimbabwe,Harare,Zimbabwe
Zambia Rugby Football Union,Zambia,Kitwe,Zambia
Tanzania Rugby Union,Tanzania,Arusha,Tanzania
Thai Rugby Union,Thailand,Bangkok,Thailand
Chinese Taipei Rugby Football Union,Taiwan,Taipei,Taiwan
Nicaraguan Federation Of Rugby,Nicaragua,Managua,Nicaragua
Panama Rugby Union,Panama,Panama City,Panama
Rugby Israel,Israel,Haifa,Israel
Federación Hondureña de Rugby,Honduras,Tegucigalpa,Honduras
Trinidad and Tobago Rugby Football Union,Trinidad and Tobago,Port of Spain,Trinidad and Tobago
Federación Boliviana de Rugby,Bolivia,Yacuíba,Bolivia
Vanuatu Rugby Football Union,Vanuatu,Port Vila,Vanuatu
