col0,col1,col2
Grão Vasco National Museum,Museu Almeida Moreira,Viseu
Institute for Protection of Cultural Monuments and National Museum,Uzunov House,Ohrid Municipality
Big Pit National Coal Museum,"Miners' Baths And Canteen, Big Pit Mining Museum",Blaenavon
National Science and Media Museum,Picturehouse at the National Media Museum,Bradford
Indian Museum,Gandhara Gallery,"Ward No. 63, Kolkata Municipal Corporation"
National Gallery of Athens,Nafplio national gallery,Athens Municipality
Swedish Museum of Natural History,Cosmonova,Stockholm Municipality
Nationalmuseum,National Portrait Gallery of Sweden,Stockholm Municipality
Canadian Museum of History,Canadian Children's Museum,Gatineau
National Gallery of Canada,National Gallery of Canada Library and Archives,Ottawa
Royal Palace of Genoa,Teatro del Falcone,Genoa
Muséum national d'histoire naturelle,Galerie de Paléontologie et d'Anatomie comparée,Paris
Centre Georges Pompidou,Institute for Research and Coordination Acoustic/Music,Saint-Merri
Bavarian National Museum,Fränkische Galerie,Altstadt-Lehel
National Palace Museum,Southern Branch of the National Palace Museum,Shilin District
Natural History Museum,Natural History Museum Library and Archives,Royal Borough of Kensington and Chelsea
British Museum,Elgin Marbles,Bloomsbury
Mauritshuis,Gallery Prince Willem V,The Hague
