col0,col1,col2,col3,col4
Athletics at the 1988 Summer Olympics – Men's 100 metres,1988-01-01,International Olympic Committee,Carl Lewis,Athletics at the 1992 Summer Olympics – Men's 100 metres
Athletics at the 2008 Summer Olympics – Men's 3000 metres steeplechase,2008-01-01,International Olympic Committee,Brimin Kipruto,Athletics at the 2012 Summer Olympics – Men's 3000 metres steeplechase
Athletics at the 2004 Summer Olympics – Men's decathlon,2004-01-01,International Olympic Committee,Roman Šebrle,Athletics at the 2008 Summer Olympics – Men's decathlon
Athletics at the 2008 Summer Olympics – Men's discus throw,2008-08-16,International Olympic Committee,Gerd Kanter,Athletics at the 2012 Summer Olympics – Men's discus throw
Cycling at the 2008 Summer Olympics – Men's Keirin,2008-01-01,Union Cycliste Internationale,Chris Hoy,Cycling at the 2012 Summer Olympics – Men's Keirin
Athletics at the 1896 Summer Olympics – Men's marathon,1896-01-01,International Olympic Committee,Spyridon Louis,Athletics at the 1900 Summer Olympics – Men's marathon
Wrestling at the 2012 Summer Olympics – Men's freestyle 120 kg,2012-01-01,International Olympic Committee,Komeil Ghasemi,Wrestling at the 2016 Summer Olympics – Men's freestyle 125 kg
Diving at the 2012 Summer Olympics – Men's 3 metre springboard,2012-01-01,International Olympic Committee,Ilya Zakharov,Diving at the 2016 Summer Olympics – Men's 3 metre springboard
Athletics at the 2012 Summer Olympics – Women's triple jump,2012-01-01,International Olympic Committee,Olga Rypakova,Athletics at the 2016 Summer Olympics – Women's triple jump
Shooting at the 2012 Summer Olympics – Men's trap,2012-08-05,International Olympic Committee,Giovanni Cernogoraz,Shooting at the 2016 Summer Olympics – Men's trap
Athletics at the 2012 Summer Olympics – Men's discus throw,2012-01-01,International Olympic Committee,Robert Harting,Athletics at the 2016 Summer Olympics – Men's discus throw
Table tennis at the 2012 Summer Olympics – Men's singles,2012-01-01,International Olympic Committee,Zhang Jike,Table tennis at the 2016 Summer Olympics – Men's singles
Athletics at the 2012 Summer Olympics – Men's 100 metres,2012-08-04,International Olympic Committee,jamican man,Athletics at the 2016 Summer Olympics – Men's 100 metres
Cycling at the 2012 Summer Olympics – Men's road race,2012-07-28,International Olympic Committee,Alexander Vinokourov,Cycling at the 2016 Summer Olympics – Men's individual road race
Athletics at the 1968 Summer Olympics – Women's long jump,1968-01-01,International Olympic Committee,Viorica Viscopoleanu,Athletics at the 1972 Summer Olympics – Women's long jump
Athletics at the 1992 Summer Olympics – Men's 1500 metres,1992-01-01,International Olympic Committee,Fermín Cacho,Athletics at the 1996 Summer Olympics – Men's 1500 metres
Athletics at the 2008 Summer Olympics – Men's 110 metres hurdles,2008-01-01,International Olympic Committee,Dayron Robles,Athletics at the 2012 Summer Olympics – Men's 110 metres hurdles
Athletics at the 2008 Summer Olympics – Men's high jump,2008-08-17,International Olympic Committee,Andrey Silnov,Athletics at the 2012 Summer Olympics – Men's high jump
Athletics at the 2008 Summer Olympics – Men's marathon,2008-01-01,International Olympic Committee,Samuel Wanjiru,Athletics at the 2012 Summer Olympics – Men's marathon
Athletics at the 2008 Summer Olympics – Men's 400 metres hurdles,2008-01-01,International Olympic Committee,Angelo Taylor,Athletics at the 2012 Summer Olympics – Men's 400 metres hurdles
