col0,col1,col2,col3
Ōgimachi Elemenaty School,Ōsaka,Ōsaka,state school
Sugayadai Elementary School,Rifu,Rifu,state school
Sanjo Municipal Tsukioka Elementary School,Sanjō,Sanjō,state school
Yotsukaidō City Chūō Elementary School,Yotsukaidō,Yotsukaidō,state school
Harumi Elementary School,Sakai,Sakai,state school
Nanba Motomachi Elementary School,Ōsaka,Ōsaka,state school
University of Tsukuba elementary school,Bunkyō-ku,University of Tsukuba,state school
Ninohe City Chūō Elementary School,Ninohe,Ninohe,state school
Goshogawara City Chūō Elementary School,Goshogawara,Goshogawara,state school
Nakano City Yato Elementary School,Nakano-ku,Nakano-ku,state school
Setagaya City Wakabayashi Elementary School,Setagaya-ku,Setagaya-ku,state school
Soshigaya Elementary School,Setagaya-ku,Setagaya-ku,state school
Taimei Elementary School,Chūō-ku,Chūō-ku,state school
