col0,col1,col2,col3
Brown Eyed Girls,Brown Eyed Girls discography,JeA,2006-01-01
Perfume,Perfume discography,Yuka Kashino,2000-01-01
Momoiro Clover Z,Momoiro Clover Z discography,Kanako Momota,2008-01-01
Secret,Secret discography,Jeon Hyosung,2009-01-01
Apink,A Pink discography,Jung Eun-ji,2011-04-19
After School,After School discography,Park Soo-ah,2009-01-01
S.H.E,S.H.E discography,Hebe Tien,2001-01-01
Wonder Girls,Wonder Girls discography,Hyuna,2007-01-01
Fifth Harmony,Fifth Harmony discography,Lauren Jauregui,2013-01-01
Sakura Gakuin,Sakura Gakuin discography,Ayami Mutō,2010-04-01
Xscape,Xscape discography,LaTocha Scott,1990-01-01
